ImageNumber,ObjectNumber,Intensity_IntegratedIntensityEdge_Cells,Intensity_IntegratedIntensity_Cells,Intensity_LowerQuartileIntensity_Cells,Intensity_MADIntensity_Cells,Intensity_MassDisplacement_Cells,Intensity_MaxIntensityEdge_Cells,Intensity_MaxIntensity_Cells,Intensity_MeanIntensityEdge_Cells,Intensity_MeanIntensity_Cells,Intensity_MedianIntensity_Cells,Intensity_MinIntensityEdge_Cells,Intensity_MinIntensity_Cells,Intensity_StdIntensityEdge_Cells,Intensity_StdIntensity_Cells,Intensity_UpperQuartileIntensity_Cells,Location_CenterMassIntensity_X_Cells,Location_CenterMassIntensity_Y_Cells,Location_CenterMassIntensity_Z_Cells,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Cells,Location_MaxIntensity_Y_Cells,Location_MaxIntensity_Z_Cells,Number_Object_Number
13,105,0.5366903287358582,5.24721149308607,0.0068818191066384315,0.0009155417792499065,0.08620287024657393,0.006820783019065857,0.010666056536138058,0.005897695920174266,0.007762147179121405,0.0077821011655032635,0.004928664304316044,0.004928664304316044,0.0003857832711335267,0.0012298145202191781,0.00871290173381567,614.2046667881666,492.7041549739577,0.0,614.2810650887574,492.7440828402367,0,609.0,487.0,0.0,105
14,1,0.4194247447885573,3.9177386667579412,0.006382085965014994,0.0009918361902236938,0.5628778102904731,0.009155413135886192,0.011367971077561378,0.005825343677618851,0.007405933207481931,0.007232776377350092,0.004348821472376585,0.004348821472376585,0.0010803041921569596,0.0013648212965956391,0.008373388089239597,347.74587243926993,18.97462500986494,0.0,348.0586011342155,18.506616257088847,0,344.0,21.0,0.0,1
14,2,0.5473563862033188,8.813077091705054,0.007232776377350092,0.0017318988684564829,0.7471014722532909,0.006652933545410633,0.013748378492891788,0.005314139671876882,0.008911099182714918,0.008957046084105968,0.004150453954935074,0.004150453954935074,0.0005464529814131552,0.0021929318502627985,0.010692759416997433,237.33851948245714,23.215210413404957,0.0,237.47826086956522,22.48129423660263,0,236.0,31.0,0.0,2
14,3,0.5705501013435423,7.578301787842065,0.006912337150424719,0.0006713969632983208,0.4324912410246399,0.00712596345692873,0.009826810099184513,0.00548605866676483,0.007548109350440304,0.007736324332654476,0.00430304417386651,0.00430304417386651,0.0005373504324751268,0.001096941141524847,0.008316166698932648,489.585683109342,27.54281939908143,0.0,489.87250996015933,27.219123505976096,0,489.0,27.0,0.0,3
14,4,0.4139162367209792,4.783840766176581,0.007522697793319821,0.0007171742618083954,0.29644256676810876,0.00885023269802332,0.011276417411863804,0.005670085434533962,0.008108204688434885,0.008331426419317722,0.004058899823576212,0.004058899823576212,0.0010719345242268606,0.0013329357313734563,0.008957046084105968,330.8467157224715,31.447489542962003,0.0,330.6542372881356,31.222033898305085,0,331.0,40.0,0.0,4
14,5,0.4254062785767019,5.039688776712865,0.006744487676769495,0.0014267186634242535,0.7475814902949993,0.006652933545410633,0.011505302973091602,0.005384889602236733,0.008115440864271923,0.008339055813848972,0.004318303428590298,0.004318303428590298,0.0005796577448892445,0.0017270314695231645,0.009567406959831715,599.9081586412855,35.996239486644974,0.0,600.1384863123993,35.28502415458937,0,595.0,42.0,0.0,5
14,6,0.5568017200566828,5.695399504154921,0.005832761176861823,0.0005951020866632462,0.582083368711889,0.006424048449844122,0.00857557076960802,0.005405841942297891,0.006435479665711775,0.006439307238906622,0.004669260699301958,0.004669260699301958,0.0004332224402212641,0.0008128128352058241,0.007034409325569868,395.2291130811517,30.63485938955495,0.0,394.87796610169494,30.170621468926555,0,395.0,24.0,0.0,6
14,7,0.5547112361527979,6.586144906003028,0.007049668114632368,0.001113908365368843,0.7338928005254551,0.0065766386687755585,0.011856259778141975,0.005385545982065999,0.0081110158940924,0.008270390331745148,0.004089417867362499,0.004089417867362499,0.00057294350602283,0.0015637214923145855,0.009292744100093842,212.68171298280134,33.20094618942717,0.0,212.32142857142858,32.5615763546798,0,222.0,47.0,0.0,7
14,8,0.4754100972786546,6.500724885612726,0.0076791029423475266,0.0011902041733264923,0.21559887502201433,0.00668345158919692,0.013427939265966415,0.005464483876766145,0.008868656051313406,0.009063859470188618,0.0041962312534451485,0.0041962312534451485,0.0007408380402971536,0.001867098738160891,0.010131990537047386,151.39647909045573,45.0392206943042,0.0,151.57298772169167,44.915416098226466,0,149.0,46.0,0.0,8
14,9,0.5376058714464307,7.032135595567524,0.007156481500715017,0.0011444268748164177,1.092439546976814,0.006698710843920708,0.011596856638789177,0.0053228304103607,0.00841164544924345,0.008789196610450745,0.0042114900425076485,0.0042114900425076485,0.0006220967155851704,0.0017215533524802611,0.009781032800674438,539.6738707456501,58.526007304672135,0.0,540.505980861244,57.81818181818182,0,533.0,66.0,0.0,9
14,10,0.5095597882755101,11.251789228525013,0.009903104975819588,0.0018234532326459885,0.19016180078375733,0.0068818191066384315,0.018020905554294586,0.005095597882755101,0.011446377648550369,0.012069886550307274,0.004058899823576212,0.004058899823576212,0.0006693192844607733,0.0030827755302905028,0.013675898313522339,71.02450277437082,70.39026913153195,0.0,71.20447609359105,70.45167853509665,0,71.0,70.0,0.0,10
14,11,0.5177691411226988,5.907499883789569,0.007137407548725605,0.0010452428832650185,0.07461430925769152,0.0072785536758601665,0.011688411235809326,0.005337826197141225,0.008037414807876965,0.0080643929541111,0.004135195165872574,0.004135195165872574,0.000739121997367837,0.001579996270640519,0.009155413135886192,377.34802194283145,69.18734438039417,0.0,377.4204081632653,69.20544217687075,0,375.0,70.0,0.0,11
14,12,0.4447242016904056,5.973006856627762,0.007907988503575325,0.0018616004381328821,0.5080335325596141,0.0069733732379972935,0.0156710147857666,0.005171211647562856,0.00955681097060442,0.009552148170769215,0.0042114900425076485,0.0042114900425076485,0.0006929633726938855,0.0026638262332952366,0.011600671336054802,356.26331427090247,82.87936879232635,0.0,356.6336,83.2272,0,353.0,78.0,0.0,12
14,13,0.48537423787638545,6.8220646269619465,0.008018615888431668,0.0017853053286671638,0.3221075905277556,0.006759746931493282,0.01496910024434328,0.005333782833806433,0.00967668741413042,0.009918364696204662,0.004150453954935074,0.004150453954935074,0.0006939127672106056,0.0024520809090301516,0.011566339060664177,157.46142782986888,88.995253689836,0.0,157.66382978723405,88.74468085106383,0,154.0,92.0,0.0,13
14,14,0.8660715848673135,16.21597637073137,0.008422980085015297,0.0015259021893143654,0.2469012447964807,0.007629510946571827,0.01509117241948843,0.005313322606547936,0.009924098146102428,0.010360876098275185,0.0038910505827516317,0.0038910505827516317,0.0007659044127127123,0.0023785414866815584,0.011673151515424252,643.080388520524,89.66782879149882,0.0,643.1903304773562,89.44675642594859,0,636.0,98.0,0.0,14
14,15,0.49437706265598536,9.546151007059962,0.00939955748617649,0.002105744555592537,0.08598896930093569,0.007217517588287592,0.01742580346763134,0.005096670749030777,0.011152045568995283,0.011535820551216602,0.003921568859368563,0.003921568859368563,0.0007371518450657474,0.0031500025366622882,0.01358052995055914,102.82645015372779,93.38632400210791,0.0,102.83995327102804,93.30140186915888,0,104.0,99.0,0.0,15
14,16,0.36676585813984275,5.649408763740212,0.008636606857180595,0.002029450610280037,0.40426343915274876,0.009857328608632088,0.01753261685371399,0.005315447219418011,0.010781314434618725,0.011490043252706528,0.004028381779789925,0.004028381779789925,0.0013235873890425575,0.0031634627859427754,0.013229572214186192,533.4421257943826,92.78184066824925,0.0,533.1832061068702,92.47137404580153,0,540.0,95.0,0.0,16
14,17,0.4745708513073623,5.911589317023754,0.007186999544501305,0.00079346913844347,0.06616998018778586,0.007003891281783581,0.01110856793820858,0.005454837371348992,0.007882119089365005,0.007980468682944775,0.004333562217652798,0.004333562217652798,0.0005968503208893968,0.0012655475319937478,0.008773937821388245,473.92820895230994,94.72681561391478,0.0,473.98,94.768,0,483.0,82.0,0.0,17
14,18,0.49227131670340896,6.361776223871857,0.00745021749753505,0.0024032965302467346,0.40029420703264734,0.006866559851914644,0.01519798580557108,0.005236928901100096,0.009863218951739312,0.01020065601915121,0.003906309604644775,0.003906309604644775,0.0007320223202700164,0.002930551902153584,0.012390325777232647,199.8231790925966,105.84943598572832,0.0,200.01705426356588,105.49922480620155,0,202.0,118.0,0.0,18
14,19,0.43779660668224096,5.896727015264332,0.0076829176396131516,0.001312275417149067,0.3669115599189829,0.006713969632983208,0.013000686652958393,0.005338983008320012,0.008961591208608408,0.009323262609541416,0.004150453954935074,0.004150453954935074,0.000607768810369055,0.0019492767461591401,0.01042191218584776,414.9239290734302,107.07037278010908,0.0,414.6869300911854,106.790273556231,0,418.0,106.0,0.0,19
14,20,0.34744793362915516,3.8364996323361993,0.008278019726276398,0.0016479743644595146,0.21710412838366916,0.010009918361902237,0.014785991981625557,0.0056039989295025025,0.009737308711513196,0.010223545134067535,0.003906309604644775,0.003906309604644775,0.0014012673798273736,0.002492303539984676,0.0117494473233819,514.7963567555819,114.84720692459979,0.0,514.6243654822335,114.97969543147208,0,519.0,110.0,0.0,20
14,21,0.6054322235286236,11.572915357071906,0.009079118259251118,0.0014801248908042908,0.3005299400932995,0.010467689484357834,0.015609979629516602,0.005711624750270034,0.010332960140242773,0.010803387500345707,0.003936827648431063,0.003936827648431063,0.001455390594877184,0.0024289095160003014,0.012146181426942348,551.481052328302,115.3295316402068,0.0,551.7776785714286,115.28125,0,541.0,114.0,0.0,21
14,22,0.40621042903512716,5.388815187849104,0.00814450322650373,0.0022278171963989735,0.27346416113748806,0.006820783019065857,0.0158846415579319,0.0052078260132708614,0.010148427849056695,0.010475318878889084,0.00396734569221735,0.00396734569221735,0.0007060878116184148,0.002961463865978936,0.012653543846681714,656.5793048899922,121.89594399254881,0.0,656.3860640301318,121.70244821092278,0,655.0,123.0,0.0,22
14,23,0.48273442685604095,10.943221264053136,0.009979400783777237,0.0028686970472335815,0.11890329927657133,0.006836041808128357,0.019562065601348877,0.005081415019537273,0.012607397769646471,0.013183794915676117,0.003906309604644775,0.003906309604644775,0.0006450092302961079,0.0040088430252601245,0.01577782817184925,126.49806739101045,122.359371077273,0.0,126.38709677419355,122.40207373271889,0,128.0,120.0,0.0,23
14,24,0.5875333894509822,8.481269634561613,0.010627908632159233,0.0026398105546832085,0.8155893330565342,0.017914092168211937,0.02035553567111492,0.006831783598267235,0.01310860839963155,0.014312963001430035,0.0038605325389653444,0.0038605325389653444,0.0039895536337927456,0.004127562298596704,0.016479743644595146,292.5196502405598,125.32834370347648,0.0,292.1051004636785,124.6259659969088,0,293.0,131.0,0.0,24
14,25,0.56865798169747,9.91580082802102,0.009147783741354942,0.0014496073126792908,0.2060049060080515,0.009674220345914364,0.01506065484136343,0.0056865798169746995,0.010437685082127389,0.011032273061573505,0.003982604946941137,0.003982604946941137,0.0013942255288920628,0.002412208821429964,0.012268253602087498,577.2075367080515,128.57513327109476,0.0,577.1210526315789,128.7621052631579,0,574.0,128.0,0.0,25
14,26,0.45520714996382594,7.191928043495864,0.008812085259705782,0.0020141908898949623,0.28364157343596996,0.0072938124649226665,0.016403447836637497,0.005172808522316204,0.010798690755999795,0.011551079340279102,0.004150453954935074,0.004150453954935074,0.0007163803795751802,0.003023944499082494,0.013153277337551117,180.31515330488497,141.0991634313152,0.0,180.4834834834835,140.87087087087087,0,176.0,148.0,0.0,26
14,27,0.5514915785752237,7.212314088828862,0.009964141063392162,0.002090485766530037,0.8917182799323533,0.01765468902885914,0.018081940710544586,0.006980906057914224,0.011784826942530819,0.012329289689660072,0.004013122990727425,0.004013122990727425,0.004091557006422833,0.00345435968854342,0.014206149615347385,301.8688018307326,148.6340300426013,0.0,302.1862745098039,149.46732026143792,0,297.0,139.0,0.0,27
14,28,0.5182269127108157,7.923399815801531,0.007965209893882275,0.0013580527156591415,0.3173602082485237,0.00712596345692873,0.01278706081211567,0.005342545491864079,0.009149422420094146,0.00941481627523899,0.004135195165872574,0.004135195165872574,0.0007064325396199797,0.001958058646326054,0.010681315325200558,437.2477448770861,151.72213920239074,0.0,437.49653579676675,151.919168591224,0,435.0,152.0,0.0,28
14,29,0.4199435510672629,8.608972387388349,0.009845883818343282,0.0026092929765582085,0.03367366082764361,0.006759746931493282,0.019363699480891228,0.004940512365497211,0.012422759577760964,0.013450827915221453,0.004074159078299999,0.004074159078299999,0.0006390056722747157,0.003999272527859726,0.01568246027454734,36.678184078558985,153.79404064329893,0.0,36.70995670995671,153.80519480519482,0,41.0,158.0,0.0,29
14,30,0.4452124903909862,7.431220040656626,0.008667124435305595,0.0018539712764322758,0.23925779628114022,0.007354848552495241,0.015243763104081154,0.0052377940045998375,0.0103933147421771,0.010864423587918282,0.004013122990727425,0.004013122990727425,0.0007358998385492121,0.0027343641465101577,0.01259250775910914,491.6918327393542,159.40024845751176,0.0,491.83356643356643,159.59300699300698,0,488.0,153.0,0.0,30
14,31,0.4224460287950933,5.668268936686218,0.007686732453294098,0.0014953836798667908,0.15862387033640954,0.006866559851914644,0.01254291646182537,0.005151780838964552,0.009011556338133891,0.009445334784686565,0.00395208690315485,0.00395208690315485,0.0006690610753446408,0.0021074031366762496,0.010681315325200558,657.5384526434032,162.13144535021652,0.0,657.6868044515103,162.18759936406994,0,655.0,164.0,0.0,31
14,32,0.5331960148178041,11.551690033171326,0.01044480036944151,0.001846342347562313,0.3723647932802447,0.007034409325569868,0.018204012885689735,0.004983140325400038,0.012159673719127712,0.013153277337551117,0.003906309604644775,0.003906309604644775,0.0006465449696823046,0.003502580164882389,0.014648661017417908,221.38958839880962,173.2144576209177,0.0,221.39263157894737,172.8421052631579,0,219.0,183.0,0.0,32
14,33,0.43979554157704115,8.441687717102468,0.009704737924039364,0.00235751923173666,0.07104312457734796,0.006775005720555782,0.01771572418510914,0.005055121167552197,0.011708304739393159,0.012321660295128822,0.004074159078299999,0.004074159078299999,0.0006450036359950306,0.0034948902984901693,0.014538032934069633,79.86878780128716,175.7618513869101,0.0,79.80443828016644,175.79195561719834,0,85.0,184.0,0.0,33
14,34,0.3954833368770778,5.4337224857881665,0.008133058436214924,0.001907377503812313,0.05523422962151297,0.006942855194211006,0.014679179526865482,0.005417579957220244,0.009843700155413346,0.010101472958922386,0.004150453954935074,0.004150453954935074,0.0007355723917163047,0.0025382349819568833,0.011947814375162125,636.2750499149307,182.68986714560796,0.0,636.3061594202899,182.7355072463768,0,638.0,183.0,0.0,34
14,35,0.5071488632820547,7.8342718607746065,0.008083467138931155,0.0009613186120986938,0.03301627340928408,0.006820783019065857,0.012375066988170147,0.005338409087179523,0.00899457159675615,0.009460593573749065,0.004135195165872574,0.004135195165872574,0.0006676262507208611,0.001734106078604892,0.010254062712192535,570.706785293165,185.5762077419308,0.0,570.6785304247991,185.55912743972445,0,568.0,180.0,0.0,35
14,36,0.4975814586505294,11.434775410220027,0.010513465851545334,0.001846342347562313,0.2237846476410423,0.0068970778957009315,0.020248722285032272,0.004975814586505294,0.012164654691723432,0.01283283717930317,0.0038452735170722008,0.0038452735170722008,0.0006778960056457534,0.0035350316115799777,0.014526588842272758,273.2838527399736,190.39645945635147,0.0,273.45212765957444,190.24893617021277,0,268.0,191.0,0.0,36
14,37,0.4661631314083934,6.150911806616932,0.008087282069027424,0.0013427939265966415,0.16530670936192318,0.00714122224599123,0.013305867090821266,0.005358196912740154,0.009221756831509643,0.00952162966132164,0.004135195165872574,0.004135195165872574,0.0007800376349943621,0.0020971323480852614,0.010791943408548832,409.7060158729372,193.2940263085101,0.0,409.7196401799101,193.45877061469267,0,410.0,192.0,0.0,37
14,38,0.4962539211846888,9.128313222434372,0.009018082171678543,0.0010147243738174438,0.10615004609353709,0.007064927369356155,0.014053558930754662,0.005169311679007175,0.009825956105957344,0.01041428279131651,0.004074159078299999,0.004074159078299999,0.0007471387209538273,0.002077665356792761,0.011261158622801304,461.37600798032275,210.05108286653459,0.0,461.4779332615716,210.08073196986007,0,459.0,207.0,0.0,38
14,39,0.6525368266738951,12.08212419366464,0.007988098077476025,0.0016479743644595146,0.08826815188747614,0.0065918974578380585,0.015289540402591228,0.005392866336147894,0.009596603807517586,0.009811551310122013,0.004089417867362499,0.004089417867362499,0.000629098954170256,0.0022744185397505488,0.011306934989988804,359.9597285625959,227.10651779643396,0.0,359.98888006354247,227.18983320095313,0,357.0,216.0,0.0,39
14,40,0.42455177661031485,9.434210810344666,0.009819180704653263,0.002853437326848507,0.34367205004556195,0.0064850845374166965,0.020309757441282272,0.004994726783650763,0.012853148242976384,0.013900969177484512,0.003875791560858488,0.003875791560858488,0.000686803135036502,0.004249031324070587,0.016266116872429848,42.23623298277254,223.23450233993657,0.0,42.53405994550409,223.4059945504087,0,42.0,224.0,0.0,40
14,41,0.464728781953454,10.59308775793761,0.009796292521059513,0.003036546055227518,0.31805305393422795,0.007080186158418655,0.02072175219655037,0.005051399803841891,0.013061760490675228,0.014122224878519773,0.00396734569221735,0.00396734569221735,0.0006834859870666536,0.0043977852474039545,0.016601815819740295,138.25201017417376,225.31240762826255,0.0,138.2071516646116,224.99753390875463,0,144.0,227.0,0.0,41
14,42,0.5051651890389621,7.757290084846318,0.008724345825612545,0.0010223542340099812,0.09535704158179785,0.007034409325569868,0.01358052995055914,0.0053175283056732855,0.009471660665258019,0.009788662660866976,0.003906309604644775,0.003906309604644775,0.0007494449419118115,0.0019821942065709314,0.010772869922220707,520.3585627954599,236.3709827804025,0.0,520.3858363858363,236.27960927960928,0,520.0,240.0,0.0,42
14,43,0.4204776156693697,7.572076064068824,0.00901045254431665,0.0027466248720884323,0.1583365673513097,0.006775005720555782,0.01922636851668358,0.005065995369510478,0.011924529234754054,0.012939650565385818,0.004074159078299999,0.004074159078299999,0.0007268427766022736,0.0038942614241607855,0.01509117241948843,258.24846443815426,242.30089110300221,0.0,258.10393700787404,242.23622047244095,0,261.0,247.0,0.0,43
14,44,0.51880675368011,5.889784178696573,0.00714122224599123,0.0007476918399333954,0.11691113652923374,0.00679026497527957,0.01097123697400093,0.005461123722948526,0.007790719813090705,0.0079041738063097,0.00428778538480401,0.00428778538480401,0.0006369025493912605,0.0012572419068447188,0.008636606857180595,632.6466720281567,245.85077477137557,0.0,632.7486772486773,245.79365079365078,0,630.0,245.0,0.0,44
14,45,0.518760978244245,6.851178839802742,0.007972839288413525,0.0013733115047216415,0.09517461286818031,0.007415884640067816,0.013260089792311192,0.00540376019004422,0.009296036417642798,0.009735256433486938,0.004135195165872574,0.004135195165872574,0.000766252054791148,0.002102561411250857,0.010925459675490856,295.6360514294678,257.6284210007422,0.0,295.66485753052916,257.719131614654,0,295.0,251.0,0.0,45
14,46,0.6876478351186961,12.405371326720342,0.007980468682944775,0.0008392464369535446,0.23217636527268645,0.0069733732379972935,0.013733119703829288,0.0051702844745766625,0.008687234822633293,0.008880751207470894,0.0037689784076064825,0.0037689784076064825,0.0007191258745633292,0.001665163795955244,0.009674220345914364,182.4662208288983,268.89232779284424,0.0,182.60504201680672,269.078431372549,0,175.0,270.0,0.0,46
14,47,0.4401770140975714,6.8341497592628,0.008651865646243095,0.001915006898343563,0.3449220542792562,0.0069733732379972935,0.016403447836637497,0.005059505909167487,0.010370485218911684,0.010795758105814457,0.004058899823576212,0.004058899823576212,0.0006814883483371424,0.002909303040983778,0.01255817525088787,118.95672463414593,287.3831752671533,0.0,119.16236722306525,287.66009104704096,0,115.0,285.0,0.0,47
14,48,0.5708247632719576,11.29906167741865,0.00883497390896082,0.001274128444492817,0.2226960665647593,0.006622415501624346,0.015350576490163803,0.0051893160297450695,0.009972693448736672,0.01030746940523386,0.004013122990727425,0.004013122990727425,0.000703072445031764,0.00226184255579195,0.011520561762154102,446.7687755576317,288.91405351277194,0.0,446.9867608120035,288.8684907325684,0,437.0,292.0,0.0,48
14,49,0.3981994451023638,6.780666881706566,0.009063859470188618,0.002548256888985634,0.18374672289596297,0.0065766386687755585,0.020065613090991974,0.004977493063779548,0.011690804968459596,0.012314030900597572,0.003936827648431063,0.003936827648431063,0.0006267790714623871,0.003917091892579343,0.01437399908900261,239.08736168758233,284.8618024218109,0.0,239.11724137931034,285.0431034482759,0,239.0,283.0,0.0,49
14,50,0.4353551617823541,7.027557867113501,0.008312352001667023,0.0021362630650401115,0.09304481477590493,0.0068970778957009315,0.01602197252213955,0.005121825432733578,0.010536068766287108,0.01110856793820858,0.004013122990727425,0.004013122990727425,0.0006938471605274825,0.0029658306916851506,0.013076981529593468,585.9480448354053,285.23973891819423,0.0,586.04047976012,285.2503748125937,0,583.0,285.0,0.0,50
14,51,0.4429541574791074,7.0917373155243695,0.008751048939302564,0.0019226367585361004,0.38417501426045947,0.006698710843920708,0.0160524919629097,0.005150629738129155,0.010537499725890593,0.011055161245167255,0.0041199359111487865,0.0041199359111487865,0.00063880833792276,0.002891094414537647,0.01280231960117817,69.4510421675873,289.2186992448993,0.0,69.60178306092125,289.57206537890045,0,67.0,284.0,0.0,51
14,52,0.5386587432585657,7.711513031739742,0.008133058436214924,0.0011596856638789177,0.13774352582910063,0.006927595939487219,0.01335164438933134,0.005333254883748175,0.009061707440352222,0.009216449223458767,0.004058899823576212,0.004058899823576212,0.0007544695447619532,0.0018939748753546868,0.010425726883113384,327.46261777944653,298.30966375547035,0.0,327.5863689776733,298.3701527614571,0,325.0,306.0,0.0,52
14,53,0.4511787695810199,10.66810110770166,0.010543984360992908,0.002685587853193283,0.7649201903163171,0.00633249431848526,0.021835660561919212,0.0049041170606632595,0.012715257577713539,0.013122758828103542,0.003936827648431063,0.003936827648431063,0.0006220700007089331,0.004110859572614172,0.015842679888010025,165.64254778441506,314.71480717060416,0.0,165.7866507747318,315.46603098927295,0,165.0,309.0,0.0,53
14,54,0.433524081017822,6.318883111700416,0.00759899290278554,0.00160219706594944,0.3123550208531787,0.00680552376434207,0.013656824827194214,0.005286879036802708,0.009078855045546574,0.009185931645333767,0.004333562217652798,0.004333562217652798,0.000603428079770885,0.0021830962001385492,0.010788128711283207,275.40125040633956,323.5659296562617,0.0,275.17097701149424,323.3548850574713,0,282.0,321.0,0.0,54
14,55,0.4830701246391982,6.00057991896756,0.006729228887706995,0.0007171742618083954,0.2552295462977798,0.006530861370265484,0.009964141063392162,0.005308462908123057,0.007426460295751931,0.007614252157509327,0.0037689784076064825,0.0037689784076064825,0.0005942109497580763,0.0011500057239423615,0.008239871822297573,537.4743317061944,324.41317693243343,0.0,537.2227722772277,324.3700495049505,0,537.0,320.0,0.0,55
14,56,0.606546132825315,10.969848298467696,0.00861371774226427,0.00158693827688694,0.5650605737102407,0.006820783019065857,0.01507591363042593,0.005367664892259425,0.010101149446102851,0.01040665339678526,0.004058899823576212,0.004058899823576212,0.0006902520453107206,0.0024273243818961655,0.01190203707665205,374.0394778670821,325.8627253202818,0.0,374.0819521178637,325.2992633517495,0,373.0,326.0,0.0,56
14,57,0.5209887968376279,10.909407284576446,0.009582665748894215,0.0019684135913848877,0.3265718925410411,0.006652933545410633,0.01759365200996399,0.0050581436586177465,0.011293382282170234,0.011703670024871826,0.00396734569221735,0.00396734569221735,0.0007226607919280822,0.003124985397222184,0.01359578873962164,622.1472204925813,324.20706122532783,0.0,621.8550724637681,324.35300207039336,0,623.0,328.0,0.0,57
14,58,0.4936598874628544,10.32129407627508,0.009269855916500092,0.0018158238381147385,0.1445084709849376,0.006775005720555782,0.0160982683300972,0.00503734579043729,0.010910458854413404,0.011566339060664177,0.003982604946941137,0.003982604946941137,0.0006508015390947127,0.0028761637644330244,0.013107500039041042,71.2570453224031,351.79566856517624,0.0,71.25792811839324,351.6511627906977,0,70.0,355.0,0.0,58
14,59,0.46608683560043573,5.876066314522177,0.00714122224599123,0.0006561372429132462,0.42432890188345324,0.00668345158919692,0.01045242976397276,0.005178742617782619,0.007681132437283892,0.0079041738063097,0.004043641034513712,0.004043641034513712,0.0006973990524805383,0.0012775006026887147,0.008499274961650372,531.218762990417,349.60591344305874,0.0,531.1516339869281,349.18692810457514,0,531.0,356.0,0.0,59
14,60,0.4328221674077213,8.816144120879471,0.010116731747984886,0.002044709399342537,0.12817025476973568,0.006637674756348133,0.018142977729439735,0.005032815900089783,0.012176994642098718,0.013138017617166042,0.003982604946941137,0.003982604946941137,0.0006046707368091424,0.003605583952712408,0.01496910024434328,160.50233832714915,352.5695714157243,0.0,160.5842541436464,352.4709944751381,0,157.0,349.0,0.0,60
14,61,0.5814755586907268,5.525108798407018,0.0069733732379972935,0.0006713969632983208,0.5214917150657571,0.007019150070846081,0.010894942097365856,0.005537862463721207,0.007610342697530328,0.007736324332654476,0.004257267341017723,0.004257267341017723,0.0006167927916616836,0.001197656072765019,0.008339055813848972,487.6366794823069,372.0846755776977,0.0,487.75619834710744,372.59228650137743,0,486.0,366.0,0.0,61
14,62,0.48445869656279683,7.2218509977683425,0.008457313291728497,0.00157930888235569,0.15564857025822254,0.007003891281783581,0.014755474403500557,0.0053828744062532985,0.009852457022876319,0.010124361142516136,0.0041046771220862865,0.0041046771220862865,0.0007072247091554692,0.0023703045245034764,0.011673151515424252,430.12751117487215,371.79351509614634,0.0,430.2455661664393,371.8949522510232,0,436.0,372.0,0.0,62
14,63,0.4695353740826249,9.762066171970218,0.009735255967825651,0.002044709399342537,0.4032054481800489,0.00680552376434207,0.01889066956937313,0.0050487674632540315,0.011649243641969235,0.012237736023962498,0.003936827648431063,0.003936827648431063,0.0007369354849694435,0.0033897854949637976,0.013969634659588337,631.6127154543962,387.3780966899111,0.0,631.3078758949881,387.64200477326966,0,636.0,386.0,0.0,63
14,64,0.5471885376609862,10.82806144002825,0.008682383690029383,0.0020599672570824623,0.129119176923963,0.006927595939487219,0.016937514767050743,0.005261428246740252,0.010512681009736164,0.010711833834648132,0.0041962312534451485,0.0041962312534451485,0.0006618017679906351,0.0027934927061452957,0.012771801091730595,237.25147368440247,390.5816193734995,0.0,237.24757281553397,390.7106796116505,0,244.0,388.0,0.0,64
14,65,0.4303807211108506,5.593484452459961,0.007545586326159537,0.0016403449699282646,0.355562497227649,0.006775005720555782,0.013733119703829288,0.005379759013885632,0.009007221340515235,0.009018082171678543,0.004257267341017723,0.004257267341017723,0.0006547696150656596,0.0021451112072033538,0.010860608890652657,186.69942630745402,414.7553693745543,0.0,187.0547504025765,414.7423510466989,0,182.0,409.0,0.0,65
14,66,0.5040055043064058,6.130663092248142,0.007217517588287592,0.0006408784538507462,0.23328038602941412,0.00666819280013442,0.01016250904649496,0.005538522025345118,0.0077407362275860375,0.007965209893882275,0.0041199359111487865,0.0041199359111487865,0.0006665450788659872,0.001099994827994382,0.008514534682035446,532.3118552046875,417.2931033229064,0.0,532.1527777777778,417.12247474747477,0,526.0,424.0,0.0,66
14,67,0.4357061190530658,5.699473642278463,0.0080338753759861,0.0013580527156591415,0.33438880792264114,0.007003891281783581,0.013275349512696266,0.005446326488163322,0.009222449259350262,0.009475852362811565,0.0042114900425076485,0.0042114900425076485,0.0007881132632707819,0.002030089691118737,0.010772869922220707,57.3282679395107,423.6823715157446,0.0,57.41423948220065,423.3592233009709,0,54.0,429.0,0.0,67
14,68,0.5407644910737872,10.24167250841856,0.008354314602911472,0.0027466239407658577,0.8370207185270294,0.006851301062852144,0.020141908898949623,0.005301612657586149,0.011108104672905163,0.01121538132429123,0.004043641034513712,0.004043641034513712,0.0006808857432312917,0.003570330513595123,0.013885710388422012,304.630240702651,426.40932494325506,0.0,304.1583514099783,425.7180043383948,0,306.0,435.0,0.0,68
14,69,0.7306019836105406,13.707606760784984,0.0076752882450819016,0.0017395289614796638,0.6892501205651218,0.006713969632983208,0.015487907454371452,0.005411866545263264,0.00941456508295672,0.009353780187666416,0.004058899823576212,0.004058899823576212,0.0006517638214452598,0.0023471258147838244,0.011169604025781155,417.0312335834103,438.7093522770353,0.0,416.71565934065933,439.32211538461536,0,420.0,436.0,0.0,69
